tag_id,text,cluster,count,x,y
5320,Helmet hair,31,4,7.1877394,10.283985
7639,contemporary art,19,4,10.8120165,8.841066
5062,Office,-1,4,9.717032,6.75914
5549,interview,56,4,11.388782,4.726446
5913,scoring,25,4,4.7830787,7.563993
7681,Salvador,39,4,4.9893403,3.6049469
6041,portico,48,4,8.847181,7.579871
4832,sensorygarden,8,4,8.24858,0.9034644
4677,maps,-1,4,8.662389,9.042355
6155,Embarks,2,4,2.7517736,4.142842
7872,UPC,-1,4,8.271413,4.369171
7561,worm,10,4,4.739526,5.7985654
5532,town hall,44,4,6.765766,7.1569095
7247,Guide dog,10,4,4.774592,6.332524
6471,Dead bridges,32,4,6.9153414,9.759538
7175,inclusion,60,4,9.835943,5.4200997
6042,cloister,62,4,7.5250325,3.7428846
7114,tedt,62,4,7.8125634,3.6540017
5802,registration,-1,4,9.92181,5.6487627
7991,Corb Valley,45,3,6.5365696,8.060888
5653,beta,61,3,8.306959,3.9817712
7851,New server,-1,3,9.840177,6.5513496
7040,The Roqueta,66,3,5.784285,2.8943489
6173,primavera,21,3,5.36499,8.417996
6312,Fortuny,24,3,4.8744,6.799811
5874,Santa Marta,66,3,5.3363957,2.532294
6189,entrance,48,3,8.87274,7.553559
6774,It goes well,-1,3,10.199766,3.5011744
7465,photograph,19,3,10.731594,9.362103
4979,Bus stop,28,3,7.2727695,11.439975
6158,Squero,61,3,8.539607,3.8974714
6821,pablo,66,3,5.8899965,2.8585467
7632,strawberry,7,3,7.6067123,1.0244528
5877,Playground,24,3,5.1773887,6.9082994
7260,Berry,7,3,7.618333,1.1007066
7950,Pont,1,3,3.3992949,4.9419203
7993,Vineyards,-1,3,8.531657,1.1021366
6221,abandonment,60,3,9.21757,5.423841
7491,Asac,67,3,7.1573424,3.1533449
5000,children running,36,3,11.949197,3.3777955
7598,GCM,59,3,8.625792,4.544742
6651,Party,-1,3,10.748395,3.5186865
5878,basket,22,3,5.6487026,6.1257253
4963,Description,-1,3,10.740212,5.042128
5109,Crossing,32,3,6.731198,10.037923
7143,Deus,-1,3,6.5670795,1.2150326
7261,Bengal,52,3,7.3230753,4.302486
7664,exhibition,11,3,12.167445,5.8393397
5208,Performance,-1,3,3.7522979,7.846352
6901,sombra,20,3,5.5046983,9.0534935
7587,lack of accessibility,63,3,10.069182,7.071981
7762,Folklore Museum,17,3,11.530847,8.281509
5315,Right,70,3,10.035393,3.9153981
7008,bullring,52,3,7.3109064,4.0950174
7217,Anhangabau Valley,-1,3,6.7630854,3.281216
6366,fun,-1,3,5.443932,7.161951
5233,Antoni Abad,54,3,5.8748713,1.966899
6631,pavilion,23,3,5.885389,6.905793
5342,Fairs,23,3,5.837126,6.762515
5082,Post -fiction office,63,3,9.985068,6.562509
6863,L'Horta,66,3,5.5799613,2.6437314
7495,foo,61,3,8.680766,3.8175042
5329,cathedral,53,3,6.152059,0.964893
5141,experience,-1,3,10.720805,4.0290737
5942,Barca,39,3,5.3594356,3.4492645
5740,Bookshelf,-1,3,11.916623,4.364536
4966,Rare things,70,3,10.364138,4.1838093
5343,San Martín Pinario,66,3,5.2696395,2.555919
6206,empty,-1,3,9.594455,5.6112943
6343,craft,-1,3,9.741426,7.846089
7666,Sesc,62,3,8.213454,3.3544283
6019,pastry shop,15,3,9.93929,1.0897632
7636,Museum,17,3,11.585667,8.302512
7612,Foundry bar,9,3,8.9030695,1.4084182
5595,Ice-cream,-1,3,9.521894,1.818308
7350,blindwikibr,12,3,10.255295,10.511841
5174,Friends,36,3,11.147552,3.4940147
5972,Aaudiolibro,-1,3,2.5827873,7.5058107
5526,Bank PKOBP Rynek,26,3,6.7757163,4.809552
6344,Ice-cream,-1,3,9.516122,1.8341292
5898,Multidirectional,-1,3,8.388725,8.822148
4989,Barrera,-1,3,5.7671843,3.3972437
6954,sonora,4,3,2.319137,7.231989
7170,São Paulo,39,3,4.98286,3.6886597
6792,Neighborhood exploration,45,3,6.7860904,7.6446004
7497,CADEVI ASSOCIATION,67,3,7.2465916,2.769732
7197,bus,28,3,7.259525,11.399838
5882,ride,31,3,7.390462,10.268856
6678,Tunnels,40,3,8.186074,7.902783
6403,People Mover,-1,3,7.522128,9.34122
5295,Alameda,66,3,5.1377735,2.94168
5886,tightening,61,3,7.9901595,4.559586
7314,Alex Flemming,-1,3,7.4975476,3.5050192
5030,Wifi,-1,3,10.242532,6.7586017
7420,Mequi 1000,-1,3,7.6269116,4.107045
5088,police,-1,3,9.146979,5.9476576
4816,courtyard,44,3,6.730959,7.522734
5929,Crowding,23,3,5.9558296,6.5706162
7173,dorinanowill,-1,3,7.722032,3.004719
5010,Scale to Ras,-1,3,7.7233934,4.2914023
6280,osteria,10,3,4.770983,5.685221
7978,First tra,-1,3,6.7554717,3.4380543
6198,avenue,34,3,6.4163675,10.701192
5565,club,36,3,11.093308,3.7279453
7027,Nazareth,53,3,6.116656,1.0454156
4871,health facilities,49,3,7.9106493,6.05263
5978,portal,-1,3,9.14211,7.4603806
6782,Botanical garden,8,3,8.147682,0.7496533
4993,Angelito de Perrita,66,3,5.7366996,2.5213172
5587,Book,56,3,11.833718,4.3488035
6099,schools,27,3,12.482701,3.6786437
7113,Nou tag,-1,3,12.36082,6.975474
6249,fruiting them,7,3,7.654367,1.0603342
5165,Stelenfeld,26,3,6.320595,4.5965505
5859,laguna,1,3,3.4074867,4.9566593
6483,Darsena,67,3,7.4350767,2.9320235
7898,Camino,30,3,8.603164,9.73577
7873,bw/EDU,27,3,12.534744,3.980787
5534,Pies,-1,2,9.902464,1.5603945
7005,navigating,30,2,8.612288,9.487498
5091,jump,38,2,7.1272416,9.079088
7485,trash,-1,2,8.437465,5.3333116
7920,sound landscape,4,2,2.250887,7.0908504
5578,Piano,3,2,2.9698598,8.007644
6270,Seven,69,2,10.036915,4.502993
6551,Beaches,2,2,3.1849976,4.014275
7959,Pile,61,2,8.238824,4.419614
3112,testing,0,2,13.268609,5.5481033
6964,games,25,2,4.7936497,7.5737104
6088,railway,28,2,7.773488,11.544375
5067,Deck chairs,-1,2,6.9692254,6.7821255
5193,Water pump,1,2,3.5164537,5.1220293
6521,Office,-1,2,9.6799,6.7737036
7508,Óscar Freire,-1,2,6.1204467,2.199681
7683,Eodoviaria,67,2,7.3351526,2.913666
5230,Compostela,66,2,5.351608,2.8339097
4836,hhome,52,2,7.3634987,4.250519
7449,singing and enchanting,3,2,3.048934,7.5083055
5640,Main station,28,2,7.9949055,11.66718
6885,Ratchet,61,2,8.190057,4.065225
6607,family,36,2,11.282231,3.5892878
5921,statue,-1,2,10.394756,8.63112
7949,urban elements,44,2,6.6379223,7.321571
6459,tennis court,25,2,4.6507006,7.401637
5862,Prison,-1,2,7.689245,6.4498334
4948,Test tube,0,2,13.253725,5.573861
7214,Cheese bread,16,2,9.659559,1.3405544
6923,Tranquillity,13,2,11.243075,6.095373
6618,Olafur Eliasson,-1,2,7.180174,3.4042637
7249,Institute great,27,2,12.599053,3.7754557
6174,Catwalk,33,2,6.145939,10.386351
7435,Gratefulness,68,2,10.292662,3.1231303
5055,touch,18,2,9.588256,8.994249
7804,Popchoir,-1,2,8.417967,3.2167072
7450,walking trade,22,2,6.3304386,5.7904096
6409,Islands,2,2,3.033453,4.0460424
4728,medici,49,2,8.070148,5.9126573
6048,model building,-1,2,7.593446,7.3393726
7863,Down Syndrome,49,2,8.389468,5.905357
5340,Santa Lucia,66,2,5.3668833,2.369986
5155,Street crossing,32,2,6.559766,10.16978
5951,important Esselunga service,-1,2,6.2790194,3.208116
7553,resilience,60,2,9.027432,5.225988
7466,Moreira Salles,66,2,5.9472303,2.5110419
6339,bakery,15,2,9.883233,1.0021799
6886,adapted brush,-1,2,9.5961075,7.8246903
7663,Sesc Sorocaba,66,2,6.1631556,2.895018
6533,supermarket,22,2,6.1202283,5.7511463
5127,cinemas,-1,2,3.7823741,7.7853746
5246,ONCE,70,2,10.149928,4.095156
6949,show,11,2,12.159892,5.851456
4860,dissuasive pillar,51,2,8.906075,6.038421
7082,The first eleven of Valencia,66,2,4.8034883,2.7360237
7564,Sidewalk,33,2,6.051728,10.536272
5772,Guggenheim,17,2,11.469778,8.426479
8002,Friday,50,2,8.565888,2.7729285
5659,Drum,3,2,2.7287066,7.760976
6924,Doves,10,2,4.492147,6.1806674
6029,Decorations,19,2,10.658091,8.9080925
6619,Green Light,20,2,5.4834967,9.409195
6272,students,27,2,12.455103,3.7355964
6822,irene,-1,2,7.8348885,2.6957786
7961,Random,-1,2,12.119348,6.680564
7805,culturainglesa,6,2,11.002873,7.3176455
6874,Machine,46,2,8.582336,6.75612
6800,listen,-1,2,2.8264399,7.0256553
7940,Path,30,2,8.643913,9.725418
5426,Polish Association of the Blind,12,2,10.135373,10.30596
6447,Lido,-1,2,3.8647594,4.038219
7609,CAMARAGIBE STREET,33,2,6.085651,10.52189
5592,Kiosk,22,2,6.2350116,5.714902
7061,animals,10,2,4.6137047,6.2825494
5341,pilgrims,53,2,6.339797,0.97454774
6376,pizzeria,15,2,9.836491,0.9560641
6104,Frari,-1,2,6.728532,2.3406732
7476,trees,5,2,7.8305974,0.18314292
5395,The Serra,66,2,5.2835636,2.7662706
7843,Sustainability,43,2,6.0039577,7.909923
6950,market,22,2,5.8707433,6.0056314
5171,practice,38,2,7.3718843,8.927802
5620,dream,-1,2,10.801315,4.000276
7806,santossp,-1,2,6.064693,2.3948767
6862,Picanya,70,2,10.219953,4.0869217
4950,Rain,21,2,5.2171946,8.441117
5372,Generic info,-1,2,11.062364,5.380662
6685,textures,-1,2,9.59566,8.186915
5660,silence,13,2,11.074729,6.179848
5454,Rynek fountain,1,2,3.4674098,5.0767536
7634,Sorocaba route,66,2,5.548905,3.0050843
7454,Diversity in Paulista,-1,2,5.994625,3.2225072
5383,Narrow street,33,2,6.206798,10.602027
7751,Natural,-1,2,5.952192,7.937937
5111,Tastmodell,18,2,9.589755,8.9474325
7274,tactile floor on the right side,18,2,9.41321,8.891879
6105,San Polo,55,2,5.3911476,1.4886628
7665,Carolina Maria,66,2,5.4463587,2.376168
6425,venetians,55,2,5.0086455,1.4405137
6902,flavors,-1,2,9.717948,1.6618055
7119,To,70,2,10.056401,4.0980115
5808,Toys,-1,2,9.603534,8.013445
7324,Vision,12,2,10.129755,9.945072
5924,Arsenal,25,2,4.9137897,7.5647
5705,vegetables,7,2,7.7825975,1.071678
4864,wait,70,2,10.0788145,4.025929
5866,Rialto,66,2,6.16824,2.8825426
4716,signs,32,2,6.684,10.16851
7009,second part,-1,2,9.937931,4.711208
6119,poetry,-1,2,11.483988,4.3328824
5290,Education,27,2,12.518086,3.8415053
8004,Yorelei,67,2,7.1998734,3.1307874
5661,gretapower,-1,2,9.661904,6.222676
6354,Movement,38,2,7.4924626,9.258359
6721,Plant,8,2,8.080895,0.7399783
5220,Galway,1,2,3.556866,4.7290387
7130,Short hortlarge,62,2,7.793625,3.6174777
5455,Chameleon,-1,2,9.028781,2.1608891
5058,faces,-1,2,10.424236,5.216503
6653,documenta,-1,2,11.027459,5.2320614
5633,Passage through the streets,-1,2,6.263964,10.370034
6876,Oven,-1,2,9.323798,1.2519331
6133,riva,67,2,6.8934755,3.1244795
6449,pool,1,2,3.4958127,5.152419
6052,platches,14,2,10.20588,1.422706
6632,Venezuela,66,2,5.554114,3.0193288
5594,Toast,-1,2,9.591403,1.2462901
6378,court,25,2,4.6648197,7.420952
6193,information,-1,2,11.086293,5.328596
5971,pesce,10,2,4.782436,5.6685386
7731,Volunteering,60,2,9.560838,5.8606896
7994,But firenuss,-1,2,7.941966,3.0807009
6676,earrings,12,2,9.882504,9.707701
6710,incivic,62,2,7.7062564,3.4086394
6259,navi,61,2,8.503434,3.7315931
6545,Environmental description,43,2,5.9778867,7.948812
6952,interview,56,2,11.388709,4.73171
5609,Rustling,61,2,8.028504,4.3215904
7893,Pedestrian street,33,2,6.1974025,10.383634
6791,classroom,27,2,12.469684,3.805466
5097,Absv,59,2,8.603472,4.383877
7219,Rota Blindwiw,12,2,10.232046,10.471921
5417,Hole in the pavement,40,2,8.281683,7.8972597
5221,NCBI,52,2,7.3917537,4.3298225
6928,Nirals,67,2,7.229282,2.8784788
5059,BB9,52,2,7.3211174,4.3609695
5741,Acqualta,62,2,7.8069043,3.6132267
4672,Cold,-1,2,9.18347,2.156207
6489,Utilities,64,2,9.724451,6.3598423
6095,San Rocco School,55,2,5.2605853,1.3762435
6332,Job,57,2,9.398872,6.9593887
5881,dark,20,2,5.451834,9.141323
7024,Aroma,-1,2,9.571541,2.2204053
7311,rehearsal,3,2,3.5888166,7.8787975
7943,Route of the waterfalls,30,2,8.582065,9.7428665
5956,tradition,65,2,10.635831,4.4801316
6209,manholes,40,2,8.302694,7.8481755
6504,Cloisters,62,2,7.537033,3.8095665
7208,experience,-1,2,10.7062235,4.031539
7480,tutorial,-1,2,9.484577,7.2920513
7915,Sound traffic light,-1,2,5.5086064,9.727597
7524,holes,40,2,8.285247,7.8006454
7954,tactile,18,2,9.5318165,8.920145
6465,s.Elena,-1,2,7.990532,2.5899737
5623,steps,37,2,7.9200315,8.949186
5188,Cul-de-sac,-1,2,6.2661533,3.8209662
6122,tables,14,2,10.389734,1.3752788
6689,The road is small,-1,2,6.323627,10.712248
7220,Anhangabaú,67,2,6.997552,3.173317
5418,Church,53,2,6.233006,0.93346876
7602,Memorial America Latina,-1,2,5.357496,3.0871096
6278,Attention steps,37,2,7.990369,8.90607
6826,Urban details,44,2,6.610026,7.331159
7254,Application,63,2,10.105912,6.685169
6769,Sunday,-1,2,8.527666,2.62309
7458,Crafts at Paulista,19,2,10.79248,8.77011
5074,Bier,9,2,8.952939,1.3250321
6667,rosa,-1,2,7.857204,1.4567236
7905,Arc de Triomph,-1,2,6.439662,2.2626102
4969,#Precalecion #terraza #Bar #Cafeteria,15,2,9.987944,0.9238284
7754,Basalt,-1,2,8.587212,7.9967203
4793,stalls,-1,2,6.0116763,6.3068676
7025,grass,8,2,8.230528,0.65163136
7514,Poor Juan,66,2,5.7285624,2.5614333
5029,Hi Antoni we are here working a lot I Guess That Clear,66,2,5.7465143,2.509325
7869,claim,-1,2,9.496684,5.2494807
7364,Bishop of the Rosary,53,2,6.0204606,1.119094
5175,selfies,19,2,10.797886,9.35757
7733,Rota I have,67,2,6.897913,3.0138915
5761,San Marco,55,2,5.387878,1.4672567
