tag_id,text,cluster,count,x,y
7348,Santa Catarina Hospital,72,5,4.279722,8.965071
5967,Fish market,40,5,2.1336606,2.6758585
6341,tobacconists,-1,5,2.5938988,6.1222143
5361,Summer,30,5,5.8457675,4.2457066
5621,silence,3,5,-1.5141394,7.986211
5791,calm,3,5,-1.4163182,8.103444
6228,Water danger,4,5,7.2177777,4.711795
7677,Bahia,58,5,5.0603976,9.26164
5456,Dwarf,-1,5,2.244633,6.471357
5026,girl,35,5,-1.1156372,4.0286765
5402,Santiago de Compostela,-1,5,4.3228507,9.3369665
4955,Rag,63,5,2.1961696,5.771809
5742,books,23,5,-1.77511,5.3259315
6505,Service,51,5,0.7596991,3.874074
6069,marble,-1,5,0.4220419,1.6293051
5075,Dog,-1,5,1.9625537,6.123627
5347,Trojan house,42,5,3.8849852,4.75406
7278,dance,-1,5,4.3701043,2.2487588
5133,curiosity,-1,5,-0.6301403,6.274281
6085,touch,13,5,0.3919746,2.5172071
5727,Station # Yokoham #,28,5,3.1099377,-0.5234591
6086,wood,19,5,6.070177,7.1174097
5299,Banco,-1,5,1.7508787,7.6404986
6670,Amor,48,5,-0.590475,6.7668257
5767,Venezia,54,5,3.0848548,10.182374
5281,Health,57,5,1.9282923,4.967647
4819,entrance,25,5,3.3919275,3.1875052
5934,Steps,27,5,3.4158506,2.2866848
7412,FIESP,69,5,1.8391333,6.646022
4946,Domingo,71,4,3.9814441,9.259042
5769,Appetizing,12,4,-0.26521343,9.452273
4712,scaffolding,-1,4,3.2564888,4.414758
6820,Sing,2,4,7.3511014,2.310681
5380,Heat,-1,4,0.12721828,8.722206
5686,Capital,43,4,4.338387,3.5569603
7141,mobility,-1,4,3.5969048,1.468851
6834,Bustle,-1,4,2.1119783,7.24752
7203,Curiosity,-1,4,-0.60131717,6.337836
6421,view,14,4,-1.0657684,1.8549963
5483,Lock,25,4,3.3941276,3.1483772
7992,Sound landscape,1,4,7.8479958,2.9971015
5068,Berlinische Galerie,38,4,3.4780715,6.0228066
7900,North Station,28,4,3.0944936,-0.5277696
5829,Colors,15,4,-0.31331515,2.0602686
5080,Oranienburgerstrasse,38,4,3.4202487,6.1717415
4809,Meco,-1,4,3.677665,8.512547
5985,Eco,16,4,5.5520377,5.0461392
7044,palm trees,19,4,5.973068,7.3051634
5081,What Berlin,38,4,3.4475048,6.0526257
4981,Ramp,63,4,2.2427077,5.5740204
7161,free fair,-1,4,1.9401908,3.168526
6316,Courtyards,-1,4,4.623236,4.249664
5184,playing fields,33,4,4.6328254,6.0680213
7494,WTF,60,4,1.0626695,6.311674
7941,hiking,18,4,3.081128,1.5090146
7610,Gastronomy,12,4,-0.23591307,9.599146
6813,concert,2,4,7.3011813,1.811897
7180,pastel,12,4,-0.22314776,9.174778
5112,Museum island,9,4,0.6113017,0.82450885
5644,Bus stop,28,4,3.7576041,-0.18073377
5926,stop,62,4,0.98016083,5.270492
7183,sugarcane,20,4,5.257483,7.675422
4954,Castle,42,4,4.04229,4.5529413
7742,Brazil,58,4,5.108747,9.339068
7243,São Paulo Cultural Center,58,4,5.1023693,9.429702
5927,Crossroads,29,4,4.4591475,0.9996554
6195,games,33,4,4.2941604,5.846563
5681,Campo Santa Margherita,72,4,4.294997,9.10029
5762,Toilette,-1,4,3.0379722,5.4316688
5320,Helmet hair,24,4,3.7034073,0.92464393
7639,contemporary art,15,4,-0.08258479,1.6459568
5062,Office,51,4,0.88910407,3.7875519
5549,interview,45,4,-0.8774242,5.0609107
5913,scoring,33,4,4.355212,5.8614397
7681,Salvador,58,4,4.9801493,9.307851
6041,portico,25,4,3.4128714,3.2108662
4832,sensorygarden,21,4,5.560166,6.866277
4677,maps,44,4,4.797151,3.997416
6155,Embarks,5,4,8.656438,5.1478353
7872,UPC,-1,4,1.5685813,6.9686723
7561,worm,7,4,6.4333324,5.937913
5532,town hall,43,4,4.2829356,3.740147
7247,Guide dog,-1,4,1.9520679,5.937244
6471,Dead bridges,-1,4,4.737856,1.5253284
7175,inclusion,47,4,0.4300754,4.887126
6042,cloister,-1,4,2.380573,7.7712035
7114,tedt,69,4,2.2290552,7.007495
5802,registration,-1,4,0.44999382,4.5470157
7991,Corb Valley,-1,3,4.3346725,6.938387
5653,beta,-1,3,1.3984088,7.1500783
7851,New server,51,3,0.8141221,3.899686
7040,The Roqueta,-1,3,3.9956853,8.669518
6173,primavera,30,3,6.0663505,4.344977
6312,Fortuny,33,3,4.6705585,5.859961
5874,Santa Marta,72,3,4.2094307,9.112048
6189,entrance,25,3,3.3811755,3.2035797
6774,It goes well,66,3,-0.17699009,6.9369793
7465,photograph,15,3,-0.48779383,2.0578818
4979,Bus stop,-1,3,3.76991,-0.20945324
6158,Squero,-1,3,1.753583,6.3678627
6821,pablo,71,3,3.558748,9.002453
7632,strawberry,20,3,5.27715,7.5937486
5877,Playground,22,3,5.0090294,5.6804576
7260,Berry,20,3,5.283681,7.602944
7950,Pont,4,3,7.4594626,4.792634
7993,Vineyards,11,3,0.748156,8.708167
6221,abandonment,62,3,1.0733398,5.29516
7491,Asac,68,3,3.140011,7.605294
5000,children running,35,3,-1.1721596,4.0054674
7598,GCM,59,3,1.3273771,6.726944
6651,Party,32,3,-0.41109493,4.789458
5878,basket,-1,3,1.9968634,2.412263
4963,Description,-1,3,-0.70534843,5.4723387
5109,Crossing,29,3,4.5104127,1.2659324
7143,Deus,-1,3,1.5580664,8.921579
7261,Bengal,46,3,1.5115153,7.859736
7664,exhibition,8,3,-1.1151317,3.1896842
5208,Performance,2,3,6.8996644,1.705653
6901,sombra,31,3,5.90799,3.4809246
7587,lack of accessibility,50,3,0.9797632,3.2374296
7762,Folklore Museum,9,3,0.6405855,0.8722053
5315,Right,65,3,0.01026122,6.510795
7008,bullring,-1,3,2.2173173,6.337228
7217,Anhangabau Valley,-1,3,3.9622874,7.372368
6366,fun,-1,3,3.9192843,5.537818
5233,Antoni Abad,53,3,3.0236776,9.345429
6631,pavilion,-1,3,4.3476996,5.208682
5342,Fairs,-1,3,2.1276264,3.094894
5082,Post -fiction office,51,3,0.61262804,3.8929043
6863,L'Horta,71,3,3.7185192,9.042974
7495,foo,-1,3,1.7225151,6.3769274
5329,cathedral,52,3,1.8540361,9.4850445
5141,experience,48,3,-0.90729326,6.530508
5942,Barca,-1,3,4.4533076,9.203999
5740,Bookshelf,-1,3,-1.8433967,5.292101
4966,Rare things,-1,3,-0.4297138,6.261048
5343,San Martín Pinario,71,3,3.834998,9.2965765
6206,empty,62,3,0.9787209,5.7189603
6343,craft,56,3,1.9954917,4.38823
7666,Sesc,-1,3,1.8332918,6.987307
6019,pastry shop,12,3,-0.63678014,9.450736
7636,Museum,9,3,0.5814462,0.8605937
7612,Foundry bar,11,3,0.63784206,8.801449
5595,Ice-cream,12,3,-0.31753016,8.930495
7350,blindwikibr,14,3,-1.4669349,1.32882
5174,Friends,32,3,-0.4847946,4.5165954
5972,Aaudiolibro,1,3,7.742591,2.458925
5526,Bank PKOBP Rynek,38,3,2.9210594,6.4947863
6344,Ice-cream,12,3,-0.28186134,8.917135
5898,Multidirectional,-1,3,2.6216505,3.2470572
4989,Barrera,-1,3,4.4297557,8.683879
6954,sonora,1,3,7.804056,2.726231
7170,São Paulo,58,3,5.107182,9.376466
6792,Neighborhood exploration,44,3,4.6389494,3.9398158
7497,CADEVI ASSOCIATION,-1,3,2.6947503,7.873592
7197,bus,28,3,3.7578366,-0.121970125
5882,ride,24,3,3.495335,0.9179716
6678,Tunnels,55,3,3.1593719,3.995259
6403,People Mover,26,3,3.723831,1.8506395
5295,Alameda,-1,3,4.5218167,8.948185
5886,tightening,63,3,2.3549895,5.650192
7314,Alex Flemming,-1,3,2.7169917,7.0128374
5030,Wifi,-1,3,0.6753917,3.399693
7420,Mequi 1000,-1,3,1.6174585,7.340835
5088,police,-1,3,1.0359075,4.5929484
4816,courtyard,44,3,4.5294847,4.066315
5929,Crowding,-1,3,2.037193,3.0492778
7173,dorinanowill,68,3,2.7362337,7.3915176
5010,Scale to Ras,-1,3,2.5717244,4.5106106
6280,osteria,7,3,6.6398664,5.9775767
7978,First tra,-1,3,3.8055062,7.9990664
6198,avenue,-1,3,4.6272416,0.5276431
5565,club,32,3,-0.32370007,4.6455417
7027,Nazareth,52,3,1.8633584,9.442605
4871,health facilities,57,3,2.3030815,5.030997
5978,portal,25,3,3.2214365,3.1845496
6782,Botanical garden,21,3,5.57638,6.755391
4993,Angelito de Perrita,71,3,3.6667666,9.143999
5587,Book,23,3,-1.7599695,5.317526
6099,schools,34,3,-1.8170404,4.129721
7113,Nou tag,-1,3,-2.3726094,2.773006
6249,fruiting them,20,3,5.3140006,7.5646634
5165,Stelenfeld,38,3,3.3615427,6.2986393
5859,laguna,4,3,7.4258246,4.7631555
6483,Darsena,68,3,3.003231,7.478621
7898,Camino,18,3,3.0189095,1.5458894
7873,bw/EDU,-1,3,-1.7246087,4.546463
5534,Pies,12,2,-0.21126254,9.232402
7005,navigating,18,2,2.801836,1.4718345
5091,jump,26,2,4.145067,2.2880566
7485,trash,-1,2,1.7331048,5.5541086
7920,sound landscape,1,2,7.859596,2.9824731
5578,Piano,2,2,7.5247188,1.8027626
6270,Seven,-1,2,0.3471872,6.1132855
6551,Beaches,5,2,8.228446,5.3102255
7959,Pile,-1,2,2.0527062,5.9936824
3112,testing,0,2,-2.3813183,6.7065573
6964,games,33,2,4.298715,5.824907
6088,railway,28,2,3.2029111,-0.4154662
5067,Deck chairs,-1,2,4.3013024,5.0264096
5193,Water pump,4,2,7.1953206,4.675737
6521,Office,51,2,0.9108032,3.7816622
7508,Óscar Freire,-1,2,2.9511952,9.114604
7683,Eodoviaria,68,2,2.9248927,7.7685614
5230,Compostela,72,2,4.212543,9.096509
4836,hhome,46,2,1.5499301,7.917957
7449,singing and enchanting,2,2,7.306326,2.2696679
5640,Main station,28,2,3.0829234,-0.5186831
6885,Ratchet,69,2,2.0600555,6.3653545
6607,family,32,2,-0.4859681,4.366685
5921,statue,-1,2,0.4069601,1.5470464
7949,urban elements,43,2,4.4455643,3.6241536
6459,tennis court,33,2,4.5301685,6.0932684
5862,Prison,-1,2,3.4129226,4.871908
4948,Test tube,0,2,-2.3596714,6.6821113
7214,Cheese bread,12,2,-0.084428184,9.356446
6923,Tranquillity,3,2,-1.4333318,8.0708685
6618,Olafur Eliasson,-1,2,2.931288,7.1627975
7249,Institute great,34,2,-1.9112881,4.4067445
6174,Catwalk,36,2,4.942399,0.7704334
7435,Gratefulness,67,2,-0.26492158,7.351871
5055,touch,-1,2,0.3796805,2.5369477
7804,Popchoir,69,2,2.0102963,6.7094593
7450,walking trade,39,2,1.6179231,2.5302722
6409,Islands,5,2,8.360504,5.246763
4728,medici,57,2,2.0681598,5.0699787
6048,model building,-1,2,3.730849,4.187062
7863,Down Syndrome,-1,2,1.7676744,4.8957777
5340,Santa Lucia,72,2,4.173746,8.989406
5155,Street crossing,29,2,4.532105,1.0228802
5951,important Esselunga service,-1,2,3.8210943,8.648456
7553,resilience,-1,2,1.2429955,5.215336
7466,Moreira Salles,71,2,3.675966,8.915188
6339,bakery,12,2,-0.67376727,9.568987
6886,adapted brush,56,2,2.2382705,4.5404286
7663,Sesc Sorocaba,-1,2,3.8242726,8.42387
6533,supermarket,39,2,1.5971466,2.4208083
5127,cinemas,2,2,6.8719144,1.8367
5246,ONCE,65,2,-0.09998147,6.5667505
6949,show,8,2,-1.1506754,3.220994
4860,dissuasive pillar,61,2,1.3341274,4.73733
7082,The first eleven of Valencia,73,2,4.2714686,9.565427
7564,Sidewalk,36,2,4.947948,0.7170697
5772,Guggenheim,9,2,0.43593433,1.0133753
8002,Friday,-1,2,0.8754522,7.689355
5659,Drum,2,2,7.6131744,2.0477145
6924,Doves,7,2,6.1709957,5.7240906
6029,Decorations,15,2,-0.14608917,1.7315145
6619,Green Light,-1,2,5.882073,3.0994039
6272,students,34,2,-1.7823426,4.197508
6822,irene,68,2,2.851523,7.4201255
7961,Random,-1,2,1.1737455,5.958552
7805,culturainglesa,10,2,1.12754,1.498543
6874,Machine,56,2,1.9149474,4.0913634
6800,listen,-1,2,7.302964,2.6816797
7940,Path,18,2,3.0087347,1.5457437
5426,Polish Association of the Blind,14,2,-1.3527611,1.5593089
6447,Lido,31,2,5.9436574,3.5789816
7609,CAMARAGIBE STREET,36,2,4.901014,0.7003357
5592,Kiosk,39,2,1.557008,2.5368743
7061,animals,7,2,6.084292,5.719114
5341,pilgrims,52,2,1.6479493,9.261865
6376,pizzeria,12,2,-0.27358618,9.735314
6104,Frari,-1,2,3.038834,8.40636
7476,trees,19,2,6.1144557,7.1906767
5395,The Serra,72,2,4.2749324,8.914124
7843,Sustainability,16,2,5.523045,5.0369916
6950,market,40,2,2.021935,2.6431017
5171,practice,26,2,3.9503047,2.2780359
5620,dream,48,2,-0.75153804,6.631772
7806,santossp,-1,2,3.4517353,8.5369425
6862,Picanya,65,2,-0.13488165,6.429935
4950,Rain,30,2,6.225404,4.2235255
5372,Generic info,-1,2,-1.2307916,5.084398
6685,textures,56,2,2.2470179,4.4134817
5660,silence,3,2,-1.5106902,7.9886723
5454,Rynek fountain,4,2,7.2463884,4.7108574
7634,Sorocaba route,-1,2,4.353797,8.736455
7454,Diversity in Paulista,-1,2,3.4503677,8.902361
5383,Narrow street,36,2,4.7745385,0.6145907
7751,Natural,16,2,5.597088,5.113206
5111,Tastmodell,-1,2,0.3951545,2.5424423
7274,tactile floor on the right side,13,2,0.6180351,2.259119
6105,San Polo,54,2,2.8430636,9.843211
7665,Carolina Maria,72,2,4.2353745,8.933622
6425,venetians,54,2,3.072492,10.153635
6902,flavors,12,2,-0.10939476,9.238589
7119,To,65,2,0.1139326,6.33735
5808,Toys,56,2,2.1399844,4.336899
7324,Vision,14,2,-1.0943229,1.8014882
5924,Arsenal,33,2,4.280689,5.8992786
5705,vegetables,20,2,5.2811623,7.4208283
4864,wait,65,2,0.09466112,6.424156
5866,Rialto,-1,2,3.836428,8.404241
4716,signs,29,2,4.398391,1.0783257
7009,second part,60,2,0.7297289,6.335171
6119,poetry,23,2,-1.5233788,5.7171216
5290,Education,34,2,-1.8021991,4.1482954
8004,Yorelei,70,2,3.451549,7.544786
5661,gretapower,51,2,0.7634407,4.0892596
6354,Movement,26,2,3.820099,1.9809799
6721,Plant,21,2,5.578804,6.94423
5220,Galway,4,2,7.3601823,4.919733
7130,Short hortlarge,69,2,1.9836105,6.9905634
5455,Chameleon,12,2,-0.1761832,8.782742
5058,faces,-1,2,-0.46067962,2.5251741
6653,documenta,-1,2,-1.2219275,5.202792
5633,Passage through the streets,36,2,4.801847,0.84052825
6876,Oven,12,2,0.20202443,9.187146
6133,riva,68,2,3.0664759,7.6091027
6449,pool,4,2,7.2241473,4.715224
6052,platches,12,2,-0.46932155,9.29298
6632,Venezuela,72,2,4.241736,8.940492
5594,Toast,12,2,-0.06071512,9.372933
6378,court,33,2,4.328523,6.160291
6193,information,-1,2,-1.2219514,5.0903378
5971,pesce,7,2,6.6332474,5.966714
7731,Volunteering,47,2,0.5924794,4.528449
7994,But firenuss,-1,2,2.5644383,6.8328667
6676,earrings,14,2,-1.0284551,1.8593129
6710,incivic,-1,2,2.267915,7.339892
6259,navi,69,2,1.7613972,6.698992
6545,Environmental description,16,2,5.5632577,5.0462365
6952,interview,45,2,-0.90268433,5.0696335
5609,Rustling,-1,2,2.1863542,6.092169
7893,Pedestrian street,36,2,4.8556905,0.8131825
6791,classroom,34,2,-1.7936035,4.170969
5097,Absv,59,2,1.360519,6.7961745
7219,Rota Blindwiw,14,2,-1.4449924,1.4115701
5417,Hole in the pavement,55,2,3.0847979,4.125986
5221,NCBI,46,2,1.5698884,7.593808
6928,Nirals,-1,2,3.0043383,7.8760977
5059,BB9,46,2,1.5639248,7.668577
5741,Acqualta,69,2,2.1788425,6.9971404
4672,Cold,-1,2,-0.07273763,8.58969
6489,Utilities,51,2,0.79275054,3.9576435
6095,San Rocco School,54,2,2.8366895,9.967518
6332,Job,56,2,1.6083351,3.7584536
5881,dark,31,2,5.9723988,3.3540864
7024,Aroma,-1,2,0.22175294,8.49255
7311,rehearsal,2,2,7.06077,1.686937
7943,Route of the waterfalls,18,2,3.071021,1.6120632
5956,tradition,64,2,-0.2997097,5.782685
6209,manholes,55,2,3.0506148,4.1863866
6504,Cloisters,-1,2,2.3735113,7.721101
7208,experience,-1,2,-0.9185542,6.5075474
7480,tutorial,56,2,1.4942282,3.7744648
7915,Sound traffic light,-1,2,5.8582625,2.7827747
7524,holes,55,2,3.0475676,4.241115
7954,tactile,13,2,0.50225574,2.223798
6465,s.Elena,68,2,2.8004782,7.395558
5623,steps,27,2,3.4277644,2.2671008
5188,Cul-de-sac,-1,2,2.5438805,8.6015625
6122,tables,12,2,-0.6851674,9.21882
6689,The road is small,-1,2,4.7186675,0.5860852
7220,Anhangabaú,70,2,3.499874,7.5907927
5418,Church,52,2,1.7772645,9.4211035
7602,Memorial America Latina,72,2,4.15872,9.045029
6278,Attention steps,27,2,3.3802087,2.2967665
6826,Urban details,43,2,4.4899664,3.5744882
7254,Application,51,2,0.73418367,3.6043985
6769,Sunday,-1,2,0.8798515,7.856837
